127.0.0.1, 2011-09-27 22:47:19, GET, /, HTTP/1.1, 303, 0.001698
127.0.0.1, 2011-09-28 09:46:49, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000621
127.0.0.1, 2011-09-28 09:46:49, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000553
127.0.0.1, 2011-09-28 09:46:49, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000959
127.0.0.1, 2011-09-28 09:46:49, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000588
127.0.0.1, 2011-09-28 09:46:49, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000603
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027425
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000961
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000593
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000597
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000566
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000687
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000662
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000496
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000602
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000555
127.0.0.1, 2011-09-28 09:47:07, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000600
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.026966
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001135
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000505
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000595
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000806
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000560
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000540
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000641
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000872
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000447
127.0.0.1, 2011-09-28 09:47:11, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000780
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.026615
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001233
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000518
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000581
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000485
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000580
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000510
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000737
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000631
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000864
127.0.0.1, 2011-09-28 09:47:50, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000764
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.024840
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001141
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000513
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000564
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000506
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000500
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000543
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000667
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.003153
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000494
127.0.0.1, 2011-09-28 09:47:51, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000615
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027462
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000598
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000883
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000835
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000418
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000491
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000634
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.001818
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.001511
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000724
127.0.0.1, 2011-09-28 09:48:18, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000714
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.025062
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001130
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000511
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000492
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000543
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000540
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000574
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000710
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.001059
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000548
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.028604
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001211
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000498
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000566
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000604
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000503
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000477
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000549
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000593
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000972
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027331
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000754
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000561
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000545
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000420
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000468
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000709
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000497
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000447
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000518
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027045
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000669
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000621
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000531
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000629
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000765
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000525
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000472
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000505
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000490
127.0.0.1, 2011-09-28 09:48:19, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000597
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.028487
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001236
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000547
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000535
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000550
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000527
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000535
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000981
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000959
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000534
127.0.0.1, 2011-09-28 09:48:43, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000606
127.0.0.1, 2011-09-28 09:48:44, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.026426
127.0.0.1, 2011-09-28 09:48:44, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001180
127.0.0.1, 2011-09-28 09:48:44, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000510
127.0.0.1, 2011-09-28 09:48:44, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000611
127.0.0.1, 2011-09-28 09:48:44, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000718
127.0.0.1, 2011-09-28 09:48:45, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000734
127.0.0.1, 2011-09-28 09:48:45, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.002455
127.0.0.1, 2011-09-28 09:48:45, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.002436
127.0.0.1, 2011-09-28 09:48:45, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.002998
127.0.0.1, 2011-09-28 09:48:45, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.003550
127.0.0.1, 2011-09-28 09:48:45, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000609
127.0.0.1, 2011-09-28 09:49:19, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.025711
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001271
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000585
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000780
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000721
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000472
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000437
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000640
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000549
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000498
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000779
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.026256
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000712
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000567
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000594
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000557
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000595
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000667
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000567
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000504
127.0.0.1, 2011-09-28 09:49:20, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000574
127.0.0.1, 2011-09-28 09:49:21, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000628
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.028921
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000952
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000810
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000606
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000456
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000520
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000650
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000584
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000574
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000480
127.0.0.1, 2011-09-28 09:51:00, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000621
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.025355
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000634
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000502
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000527
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000714
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000535
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000484
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000556
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000595
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000565
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027701
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000728
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000476
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000827
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.001303
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000510
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000684
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000460
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000439
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000513
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027336
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001223
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000498
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000692
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000532
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000506
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000646
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000506
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000707
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000534
127.0.0.1, 2011-09-28 09:51:01, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.030228
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000715
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000555
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000456
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000496
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000726
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000560
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000494
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000525
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000473
127.0.0.1, 2011-09-28 09:51:02, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000632
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.034257
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001319
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000515
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000577
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000538
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000784
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000572
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000512
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000556
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000758
127.0.0.1, 2011-09-28 09:52:20, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000607
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.026811
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000750
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000567
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000565
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000544
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000561
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000617
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000500
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000559
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000632
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027213
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000714
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000573
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000533
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000630
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000561
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000458
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000431
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000476
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000496
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.027874
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000655
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000547
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000689
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000467
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000470
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000491
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000522
127.0.0.1, 2011-09-28 09:52:21, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000509
